,author_type,floor,floors_count,rooms_count,total_meters,price,lat,lon
9990,realtor,11.0,14.0,1.0,34.8,10300000,55.539136,37.4458748
9991,unknown,12.0,17.0,1.0,42.0,10300000,55.5424371,37.4922558
9992,realtor,8.0,10.0,3.0,88.0,10350000,55.7505412,37.6174782
9993,homeowner,12.0,12.0,1.0,39.1,10400000,55.5513924,37.56256044111545
9994,homeowner,5.0,17.0,1.0,37.8,10400000,55.54358095,37.550145178016415
9995,realtor,3.0,17.0,2.0,38.3,10500000,55.54753125,37.48765307033608
9996,realtor,10.0,17.0,1.0,39.8,10500000,55.5230527,37.514678141703726
9997,real_estate_agent,1.0,12.0,1.0,35.5,10500000,55.5349909,37.51951273076416
9998,realtor,2.0,14.0,1.0,39.0,10500000,55.542840850000005,37.52573612172149
9999,real_estate_agent,10.0,17.0,1.0,40.5,10590000,55.5439164,37.4781471
10000,real_estate_agent,13.0,21.0,2.0,72.6,10600000,55.7505412,37.6174782
10001,unknown,8.0,17.0,1.0,33.5,10600000,55.54753125,37.48765307033608
10002,homeowner,10.0,17.0,2.0,40.5,10590000,55.5439164,37.4781471
10003,realtor,9.0,9.0,1.0,41.0,10700000,55.5355619,37.5353182
10004,realtor,8.0,10.0,1.0,37.5,10850000,55.54982055,37.55223223159646
10005,realtor,10.0,12.0,1.0,40.0,10800000,55.7505412,37.6174782
10006,real_estate_agent,3.0,30.0,2.0,46.8,10999000,55.5027351,37.586916
10007,realtor,11.0,15.0,1.0,37.7,10900000,55.54533885,37.56855292138623
10008,real_estate_agent,11.0,15.0,1.0,38.3,10990000,55.5429392,37.489405
10009,unknown,11.0,19.0,1.0,46.0,10900000,55.54128525,37.49627407067989
10010,homeowner,8.0,9.0,1.0,37.5,10950000,55.5467338,37.48147578761581
10011,homeowner,16.0,17.0,1.0,38.0,10900000,55.53792985,37.511526775
10012,realtor,2.0,14.0,1.0,38.5,11000000,55.542840850000005,37.52573612172149
10013,homeowner,3.0,17.0,1.0,37.0,11000000,55.541549849999996,37.5175331260303
10014,homeowner,16.0,16.0,1.0,36.0,11000000,55.548008550000006,37.55842018499197
10015,homeowner,11.0,14.0,1.0,38.7,11000000,55.54955915,37.53309264116112
10016,realtor,10.0,17.0,1.0,43.6,11200000,55.5557346,37.5096256
10017,realtor,3.0,13.0,2.0,57.4,11200000,55.5405049,37.4589039
10018,homeowner,5.0,15.0,2.0,60.0,11250000,55.7505412,37.6174782
10019,unknown,11.0,19.0,1.0,42.0,11300000,55.5437193,37.49737968803353
10020,homeowner,5.0,13.0,2.0,59.6,11300000,55.5405049,37.4589039
10021,realtor,13.0,19.0,2.0,57.0,11500000,55.7505412,37.6174782
10022,realtor,6.0,16.0,1.0,35.5,11500000,55.54344675,37.52150360747049
10023,unknown,8.0,12.0,2.0,52.0,11500000,55.53759205,37.54138019533666
10024,real_estate_agent,2.0,18.0,2.0,47.1,11600000,55.54103355,37.48524319813154
10025,real_estate_agent,9.0,12.0,2.0,53.0,11600000,55.530907299999996,37.50266502891722
10026,realtor,3.0,9.0,2.0,47.1,11800000,55.54103355,37.48524319813154
10027,homeowner,9.0,33.0,1.0,41.0,11890000,55.5522068,37.550471
10028,unknown,3.0,3.0,1.0,36.3,11800000,55.5507664,37.499168870314364
10029,real_estate_agent,8.0,17.0,1.0,38.5,11999999,55.5647275,37.4892738
10030,homeowner,16.0,24.0,1.0,39.9,11950000,55.5474431,37.5561324
10031,homeowner,10.0,17.0,1.0,37.6,11999999,55.5647275,37.4892738
10032,real_estate_agent,11.0,17.0,2.0,50.6,12100000,55.5174967,37.5725176
10033,real_estate_agent,3.0,9.0,2.0,55.2,12000000,55.5311678,37.5195159
10034,realtor,19.0,26.0,1.0,42.0,12000000,55.5573362,37.5584897
10035,real_estate_agent,2.0,9.0,1.0,37.9,12000000,55.5480541,37.5672957400683
10036,homeowner,8.0,16.0,2.0,37.7,12000000,55.7505412,37.6174782
10037,real_estate_agent,15.0,15.0,2.0,36.0,12200000,55.55436045,37.50525272666867
10038,homeowner,7.0,16.0,2.0,41.0,12159000,55.539136,37.4458748
10039,real_estate_agent,15.0,15.0,1.0,36.0,12300000,55.55436045,37.50525272666867
10040,realtor,25.0,34.0,1.0,40.2,12300000,55.5522068,37.550471
10041,realtor,18.0,31.0,1.0,50.0,12300000,55.5578145,37.5551998
10042,homeowner,17.0,23.0,2.0,66.0,12300000,55.7505412,37.6174782
10043,real_estate_agent,29.0,31.0,2.0,49.0,12460000,55.5578145,37.5551998
10044,real_estate_agent,7.0,14.0,1.0,37.0,12400000,55.546083,37.549184
10045,homeowner,5.0,16.0,2.0,45.7,12498000,55.5429392,37.489405
10046,homeowner,5.0,7.0,1.0,40.2,12400000,55.5410801,37.53551004517614
10047,homeowner,29.0,31.0,1.0,47.4,12460000,55.5578145,37.5551998
10048,realtor,3.0,16.0,1.0,37.0,12500000,55.563471,37.4993955
10049,homeowner,2.0,14.0,1.0,52.0,12500000,55.5436113,37.510661
10050,realtor,7.0,16.0,2.0,44.6,12550000,55.5429392,37.489405
10051,homeowner,9.0,18.0,2.0,49.0,12600000,55.5483577,37.4871111
10052,homeowner,8.0,17.0,2.0,58.0,12600000,55.5226333,37.5075479
10053,realtor,1.0,12.0,2.0,53.8,12700000,55.543830400000004,37.52240733146985
10054,realtor,15.0,17.0,2.0,39.0,12700000,55.5647275,37.4892738
10055,homeowner,9.0,16.0,1.0,33.1,12700000,55.5643997,37.4899712
10056,realtor,8.0,9.0,2.0,68.0,12650000,55.7505412,37.6174782
10057,unknown,17.0,17.0,2.0,51.0,12700000,55.539136,37.4458748
10058,real_estate_agent,3.0,16.0,2.0,50.4,12900000,55.539136,37.4458748
10059,real_estate_agent,3.0,14.0,1.0,52.5,12900000,55.5436113,37.510661
10060,unknown,6.0,9.0,2.0,47.0,12900000,55.5436242,37.4855747
10061,homeowner,2.0,9.0,1.0,39.7,12900000,55.53945175,37.532092240328524
10062,homeowner,3.0,18.0,2.0,43.7,12900000,55.5430591,37.4850082
10063,realtor,8.0,14.0,2.0,56.9,13000000,55.5418886,37.45686117095151
10064,realtor,1.0,16.0,2.0,60.0,13000000,55.5243187,37.5119057
10065,realtor,27.0,32.0,1.0,48.0,13100000,55.5578145,37.5551998
10066,realtor,15.0,18.0,2.0,55.3,13100000,55.5439332,37.4843216
10067,homeowner,12.0,14.0,3.0,51.0,13000000,55.7505412,37.6174782
10068,unknown,3.0,9.0,2.0,61.0,13100000,55.7505412,37.6174782
10069,homeowner,5.0,9.0,1.0,39.4,13000000,55.53394215,37.51868175839384
10070,homeowner,2.0,8.0,2.0,53.1,13200000,55.53416455,37.514216068572196
10071,realtor,12.0,17.0,2.0,52.7,13300000,55.54297755,37.47870241893881
10072,realtor,11.0,12.0,2.0,53.5,13300000,55.5407672,37.50993843067772
10073,unknown,12.0,17.0,2.0,60.5,13300000,55.5424371,37.4922558
10074,realtor,9.0,9.0,2.0,54.0,13490000,55.5361936,37.5282141
10075,real_estate_agent,14.0,14.0,2.0,58.1,13500000,55.55436045,37.50525272666867
10076,realtor,4.0,9.0,2.0,57.9,13500000,55.5428997,37.4797699
10077,realtor,2.0,9.0,2.0,54.0,13500000,55.543691949999996,37.56162874396348
10078,realtor,2.0,7.0,2.0,55.9,13500000,55.5353987,37.529026
10079,homeowner,5.0,17.0,2.0,38.0,13490000,55.5557346,37.5096256
10080,homeowner,3.0,9.0,2.0,54.0,13600000,55.543691949999996,37.56162874396348
10081,homeowner,10.0,16.0,2.0,54.4,13600000,55.54321285,37.520243158021806
10082,realtor,10.0,16.0,2.0,53.6,13700000,55.54321285,37.520243158021806
10083,realtor,10.0,16.0,1.0,44.7,13790000,55.5429392,37.489405
10084,real_estate_agent,5.0,12.0,2.0,60.2,13850000,55.5647275,37.4892738
10085,realtor,11.0,12.0,2.0,54.0,13800000,55.532717,37.524437
10086,real_estate_agent,31.0,31.0,2.0,54.3,13855000,55.5578145,37.5551998
10087,realtor,9.0,18.0,2.0,42.0,13800000,55.5430591,37.4850082
10088,homeowner,6.0,17.0,2.0,51.2,13800000,55.7505412,37.6174782
10089,homeowner,16.0,17.0,1.0,42.78,13800000,55.5260533,37.5110321
10090,realtor,5.0,17.0,2.0,60.2,13850000,55.5647275,37.4892738
10091,realtor,13.0,14.0,2.0,53.1,13999000,55.5428657,37.52298744661765
10092,realtor,10.0,26.0,1.0,46.2,13950000,55.55803485,37.55747576760969
10093,realtor,5.0,9.0,2.0,56.0,13990000,55.53394215,37.51868175839384
10094,real_estate_agent,7.0,9.0,2.0,51.4,13950000,55.53759205,37.54138019533666
10095,realtor,5.0,14.0,2.0,53.8,13990000,55.5459909,37.5390333
10096,homeowner,20.0,31.0,1.0,46.9,14000000,55.5578145,37.5551998
10097,unknown,5.0,18.0,2.0,61.0,14000000,55.5425837,37.4902392
10098,homeowner,8.0,14.0,2.0,56.0,14000000,55.54944905,37.570859960025956
10099,homeowner,9.0,21.0,2.0,53.8,14000000,55.5468388,37.5155297
10100,real_estate_agent,10.0,12.0,2.0,53.3,14200000,55.5480289,37.5331352
10101,realtor,12.0,17.0,2.0,54.0,14200000,55.5502556,37.5390694
10102,realtor,2.0,18.0,2.0,68.1,14300000,55.522935149999995,37.50978304431818
10103,real_estate_agent,13.0,24.0,2.0,50.4,14290000,55.5468388,37.5155297
10104,realtor,14.0,14.0,2.0,58.2,14300000,55.5465109,37.51926723308942
10105,real_estate_agent,14.0,17.0,2.0,59.6,14300000,55.5457825,37.48446641820824
10106,homeowner,2.0,19.0,2.0,63.0,14300000,55.5260533,37.5110321
10107,homeowner,19.0,23.0,2.0,50.3,14300000,55.5468388,37.5155297
10108,homeowner,8.0,12.0,2.0,58.5,14300000,55.5513924,37.56256044111545
10109,homeowner,1.0,3.0,2.0,51.6,14250000,55.5478825,37.49484332308508
10110,realtor,16.0,22.0,2.0,60.0,14500000,55.543747,37.539704
10111,realtor,3.0,4.0,3.0,82.0,14499000,55.5329518,37.53068709321551
10112,realtor,2.0,15.0,2.0,59.7,14500000,55.568984,37.490242
10113,realtor,8.0,12.0,2.0,53.2,14500000,55.543661349999994,37.51797352548716
10114,unknown,7.0,31.0,1.0,52.7,14500000,55.5578145,37.5551998
10115,homeowner,10.0,18.0,2.0,61.1,14500000,55.525845000000004,37.513226349916735
10116,homeowner,14.0,14.0,2.0,45.4,14500000,55.5429392,37.489405
10117,realtor,13.0,17.0,3.0,60.0,14600000,55.5647275,37.4892738
10118,real_estate_agent,11.0,14.0,3.0,70.02,14800000,55.501667850000004,37.52269325056332
10119,realtor,2.0,14.0,2.0,67.3,14900000,55.5675752,37.4903029
10120,homeowner,8.0,17.0,2.0,42.5,14900000,55.539136,37.4458748
10121,homeowner,8.0,9.0,2.0,53.1,14900000,55.53535755,37.5235598253072
10122,real_estate_agent,3.0,17.0,1.0,35.4,14990000,55.5647275,37.4892738
10123,realtor,6.0,14.0,2.0,62.0,15000000,55.5428657,37.52298744661765
10124,homeowner,10.0,17.0,2.0,64.0,15000000,55.5410653,37.49005064086019
10125,homeowner,11.0,16.0,2.0,62.2,15000000,55.5647275,37.4892738
10126,homeowner,10.0,14.0,2.0,55.6,14990000,55.55566345,37.513835097192725
10127,homeowner,2.0,17.0,2.0,66.2,15000000,55.56902255,37.486061289217275
10128,homeowner,8.0,14.0,2.0,53.2,15200000,55.54955915,37.53309264116112
10129,homeowner,14.0,15.0,3.0,55.0,15300000,55.5429392,37.489405
10130,unknown,12.0,17.0,2.0,57.8,15300000,55.53999555,37.5615714
10131,realtor,5.0,15.0,2.0,60.0,15500000,55.54874795,37.57070244882617
10132,real_estate_agent,2.0,16.0,3.0,60.0,15550000,55.553602049999995,37.50680121417273
10133,realtor,2.0,9.0,2.0,62.1,15500000,55.5334771,37.5278365
10134,unknown,15.0,18.0,2.0,59.9,15500000,55.5239489,37.5146993
10135,homeowner,9.0,16.0,2.0,60.4,15500000,55.5454668,37.532973354702975
10136,realtor,1.0,17.0,3.0,72.8,15600000,55.5443429,37.5482002
10137,homeowner,2.0,9.0,2.0,71.0,15726000,55.5457825,37.48446641820824
10138,real_estate_agent,5.0,9.0,3.0,60.1,15750000,55.5647275,37.4892738
10139,homeowner,1.0,14.0,3.0,74.0,15800000,55.551051150000006,37.538207176724114
10140,homeowner,6.0,16.0,2.0,58.3,15800000,55.53999555,37.5615714
10141,realtor,7.0,9.0,3.0,102.0,16000000,55.7505412,37.6174782
10142,realtor,2.0,16.0,3.0,83.6,15900000,55.5451362,37.538834584253465
10143,homeowner,6.0,21.0,2.0,54.2,16000000,55.5468388,37.5155297
10144,homeowner,14.0,25.0,3.0,84.0,16000000,55.7505412,37.6174782
10145,realtor,1.0,9.0,3.0,75.9,15900000,55.5405505,37.502
10146,realtor,2.0,19.0,3.0,72.1,16450000,55.5402682,37.4823716
10147,homeowner,5.0,6.0,2.0,68.0,16500000,55.54543395,37.56192585202952
10148,realtor,12.0,19.0,2.0,66.0,16500000,55.5260533,37.5110321
10149,unknown,4.0,11.0,2.0,63.0,16690000,55.53427325,37.52865391271551
10150,unknown,7.0,16.0,3.0,72.0,16680000,55.5242938,37.5089295
10151,realtor,8.0,22.0,3.0,76.2,16600000,55.5494649,37.5541959
10152,realtor,15.0,23.0,3.0,67.1,16750000,55.5468388,37.5155297
10153,homeowner,18.0,33.0,2.0,57.0,16800000,55.5522068,37.550471
10154,unknown,2.0,33.0,2.0,57.0,16800000,55.5522068,37.550471
10155,homeowner,9.0,14.0,2.0,58.0,16800000,55.7505412,37.6174782
10156,homeowner,19.0,22.0,3.0,79.9,16800000,55.5494649,37.5541959
10157,real_estate_agent,5.0,16.0,2.0,63.0,16950000,55.55436045,37.50525272666867
10158,realtor,7.0,19.0,3.0,78.1,16950000,55.5409461,37.4975841
10159,homeowner,8.0,16.0,3.0,59.0,16900000,55.5429392,37.489405
10160,homeowner,10.0,10.0,3.0,78.0,17000000,55.5504693,37.565310013700554
10161,unknown,1.0,9.0,3.0,80.7,16900000,55.53707115,37.53171761964286
10162,homeowner,18.0,18.0,2.0,69.4,16900000,55.5408445,37.4862804
10163,unknown,17.0,19.0,3.0,68.2,16900000,55.5416468,37.4793094
10164,homeowner,13.0,13.0,2.0,57.7,16900000,55.5647275,37.4892738
10165,unknown,7.0,11.0,3.0,78.0,17100000,55.5376721,37.5315863
10166,realtor,13.0,18.0,3.0,85.5,17300000,55.5428997,37.4797699
10167,homeowner,6.0,17.0,3.0,77.0,17300000,55.5251592,37.5100655
10168,realtor,1.0,7.0,2.0,78.0,17500000,55.539398399999996,37.53491619517614
10169,realtor,7.0,10.0,3.0,74.0,17500000,55.54362315,37.54208095698228
10170,realtor,12.0,17.0,3.0,58.0,17500000,55.5647275,37.4892738
10171,unknown,11.0,12.0,3.0,74.8,17500000,55.532852899999995,37.52203521144412
10172,homeowner,5.0,14.0,2.0,60.0,17400000,55.5669818,37.4840195
10173,homeowner,9.0,17.0,3.0,81.1,17500000,55.5226333,37.5075479
10174,homeowner,6.0,16.0,2.0,54.1,17500000,55.5449363,37.529139181495424
10175,real_estate_agent,1.0,12.0,4.0,88.2,17690000,55.55064255,37.558202449999996
10176,real_estate_agent,1.0,12.0,3.0,88.2,17700000,55.55064255,37.558202449999996
10177,realtor,9.0,10.0,3.0,76.9,17800000,55.543681500000005,37.54439315000001
10178,homeowner,8.0,12.0,3.0,96.0,17800000,55.5429392,37.489405
10179,realtor,5.0,17.0,3.0,78.0,18000000,55.5415597,37.5102554786711
10180,homeowner,11.0,14.0,3.0,74.2,18000000,55.5481907,37.546444990799785
10181,homeowner,8.0,17.0,3.0,72.0,18000000,55.5443429,37.5482002
10182,homeowner,9.0,16.0,2.0,77.3,17990000,55.5704718,37.4919232
10183,real_estate_agent,3.0,8.0,2.0,60.6,18100000,55.5647275,37.4892738
10184,realtor,11.0,17.0,3.0,85.0,18200000,55.539136,37.4458748
10185,realtor,10.0,10.0,3.0,75.0,18250000,55.5372246,37.52938409586321
10186,realtor,9.0,9.0,3.0,77.7,18200000,55.534297,37.51512891002896
10187,homeowner,4.0,14.0,3.0,74.2,18200000,55.541423,37.5121705
10188,homeowner,16.0,17.0,3.0,96.0,18400000,55.5410653,37.49005064086019
10189,homeowner,5.0,10.0,3.0,84.82,18500000,55.53794395,37.50387080927216
10190,homeowner,3.0,17.0,3.0,76.7,18500000,55.5673962,37.4869099
10191,realtor,2.0,16.0,3.0,103.0,18700000,55.5429392,37.489405
10192,real_estate_agent,4.0,17.0,1.0,36.0,18900000,55.5385465,37.51265975
10193,realtor,19.0,23.0,3.0,70.0,19000000,55.5468388,37.5155297
10194,realtor,6.0,10.0,3.0,80.0,19000000,55.548212,37.56619005
10195,unknown,9.0,15.0,3.0,74.1,19000000,55.539136,37.4458748
10196,realtor,11.0,12.0,3.0,73.5,18900000,55.5486773,37.5593346
10197,homeowner,4.0,9.0,4.0,95.6,19000000,55.53535755,37.5235598253072
10198,homeowner,11.0,12.0,3.0,78.6,19000000,55.553602049999995,37.50680121417273
10199,unknown,8.0,33.0,3.0,68.6,19150000,55.5522068,37.550471
10200,realtor,11.0,12.0,3.0,105.0,19200000,55.542025949999996,37.45538441593876
10201,homeowner,10.0,14.0,3.0,80.0,19200000,55.54955915,37.53309264116112
10202,homeowner,9.0,17.0,3.0,78.3,19500000,55.54809385,37.534287182624595
10203,realtor,2.0,17.0,3.0,72.8,19500000,55.5673962,37.4869099
10204,homeowner,8.0,17.0,3.0,83.6,19600000,55.5408363,37.491702
10205,homeowner,7.0,9.0,3.0,83.0,19800000,55.53725715,37.533928165372984
10206,unknown,6.0,21.0,3.0,70.0,19990000,55.5468388,37.5155297
10207,homeowner,13.0,17.0,3.0,88.0,19800000,55.5673962,37.4869099
10208,homeowner,5.0,17.0,3.0,73.3,19950000,55.5502556,37.5390694
10209,realtor,11.0,12.0,3.0,75.0,20000000,55.544607,37.5218757
10210,realtor,8.0,14.0,3.0,74.8,20000000,55.550674400000005,37.55126619352421
10211,realtor,14.0,15.0,3.0,80.0,20000000,55.5429392,37.489405
10212,realtor,30.0,32.0,2.0,72.0,20500000,55.5578145,37.5551998
10213,real_estate_agent,4.0,21.0,4.0,105.4,20900000,55.54245505,37.491184561437294
10214,homeowner,11.0,31.0,2.0,65.0,21000000,55.5578145,37.5551998
10215,homeowner,14.0,22.0,3.0,81.5,21400000,55.54864655,37.549241198933785
10216,unknown,5.0,16.0,4.0,105.8,21600000,55.5643997,37.4899712
10217,homeowner,6.0,14.0,3.0,74.5,21500000,55.54733185,37.53432562250667
10218,homeowner,7.0,13.0,3.0,98.8,21525000,55.5718639,37.4917232
10219,realtor,8.0,12.0,5.0,112.7,21800000,55.5512903,37.5555634
10220,realtor,4.0,22.0,3.0,87.1,21900000,55.5346067,37.503020597812835
10221,homeowner,7.0,9.0,4.0,87.0,21900000,55.7505412,37.6174782
10222,realtor,16.0,16.0,3.0,83.0,21999999,55.5557346,37.5096256
10223,realtor,16.0,31.0,3.0,82.9,22500000,55.5578145,37.5551998
10224,homeowner,5.0,10.0,4.0,96.0,22500000,55.536263250000005,37.53186000290293
10225,realtor,11.0,27.0,2.0,72.0,23000000,55.558547700000005,37.559465499999995
10226,real_estate_agent,16.0,31.0,2.0,64.5,23150000,55.5578145,37.5551998
10227,realtor,10.0,13.0,3.0,95.1,23400000,55.5647275,37.4892738
10228,realtor,5.0,7.0,3.0,84.9,23300000,55.5557346,37.5096256
10229,real_estate_agent,2.0,33.0,3.0,92.3,23500000,55.5522068,37.550471
10230,unknown,1.0,14.0,4.0,91.6,23500000,55.542840850000005,37.52573612172149
10231,real_estate_agent,2.0,10.0,4.0,95.8,23700000,55.53056015,37.51877477132287
10232,unknown,4.0,22.0,4.0,98.0,24000000,55.54864655,37.549241198933785
10233,realtor,1.0,19.0,5.0,127.0,24000000,55.541751,37.48363
10234,homeowner,14.0,23.0,3.0,87.2,24000000,55.5468388,37.5155297
10235,unknown,6.0,16.0,3.0,102.0,24500000,55.5459537,37.5322397
10236,homeowner,5.0,9.0,2.0,62.0,25000000,55.5397721,37.51638861693286
10237,unknown,19.0,24.0,4.0,82.7,26500000,55.53674035,37.50790975174726
10238,homeowner,12.0,24.0,3.0,87.5,26450000,55.547955,37.5570582
10239,unknown,33.0,33.0,3.0,92.4,26999999,55.5522068,37.550471
10240,homeowner,23.0,33.0,3.0,92.6,28000000,55.5522068,37.550471
10241,homeowner,4.0,31.0,3.0,95.9,27999999,55.5578145,37.5551998
10242,homeowner,6.0,16.0,3.0,89.2,32000000,55.5522068,37.550471
10243,realtor,8.0,18.0,1.0,21.7,7200000,55.5696574,37.476688
10244,homeowner,9.0,18.0,1.0,19.8,7700000,55.5451546,37.4834023
10245,homeowner,11.0,17.0,1.0,41.0,8150000,55.7505412,37.6174782
10246,homeowner,9.0,10.0,1.0,27.2,8500000,55.54346005,37.482262398875704
10247,realtor,6.0,16.0,1.0,31.3,8599000,55.7505412,37.6174782
10248,homeowner,6.0,17.0,1.0,21.4,8840000,55.539136,37.4458748
10249,homeowner,13.0,17.0,1.0,32.5,9000000,55.5027351,37.586916
10250,homeowner,19.0,22.0,2.0,40.28,9950000,55.7505412,37.6174782
10251,homeowner,4.0,20.0,1.0,38.3,9950000,55.5468388,37.5155297
10252,homeowner,12.0,16.0,1.0,33.9,10000000,55.5243187,37.5119057
10253,homeowner,3.0,15.0,1.0,37.8,10500000,55.5490572,37.56927348852657
10254,homeowner,11.0,12.0,1.0,38.8,10500000,55.542840850000005,37.52573612172149
10255,homeowner,3.0,18.0,1.0,40.9,10500000,55.5256786,37.5149487
10256,realtor,8.0,16.0,1.0,40.7,11900000,55.5643997,37.4899712
10257,homeowner,2.0,18.0,2.0,54.2,12200000,55.522935149999995,37.50978304431818
10258,homeowner,1.0,5.0,3.0,68.2,12490000,55.820506449999996,37.64445885089151
10259,realtor,8.0,16.0,2.0,50.1,12600000,55.7505412,37.6174782
10260,homeowner,4.0,16.0,2.0,53.5,12600000,55.5415597,37.5102554786711
10261,homeowner,5.0,17.0,1.0,37.8,12500000,55.546083,37.549184
10262,homeowner,9.0,17.0,2.0,54.6,13000000,55.5445926,37.478706
10263,realtor,6.0,14.0,2.0,51.1,13000000,55.54775545,37.52734560707391
10264,unknown,11.0,12.0,1.0,38.0,14000000,55.5311657,37.5018579
10265,homeowner,10.0,12.0,2.0,53.3,14200000,55.5480289,37.5331352
10266,homeowner,13.0,25.0,2.0,50.3,14300000,55.5468388,37.5155297
10267,homeowner,17.0,31.0,2.0,52.8,14800000,55.5578145,37.5551998
10268,homeowner,9.0,9.0,3.0,74.5,16200000,55.5367531,37.5284305
10269,homeowner,6.0,16.0,2.0,57.1,16200000,55.5522068,37.550471
10270,homeowner,13.0,22.0,2.0,58.2,16400000,55.5470501,37.5549417
10271,unknown,12.0,16.0,3.0,60.1,16550000,55.5696145,37.4925169
10272,homeowner,12.0,12.0,3.0,63.0,16600000,55.5647275,37.4892738
10273,homeowner,3.0,10.0,3.0,74.3,17500000,55.5332861,37.5247494
10274,homeowner,16.0,17.0,3.0,76.0,17700000,55.5260533,37.5110321
10275,homeowner,1.0,10.0,3.0,82.4,18700000,55.53056015,37.51877477132287
10276,homeowner,9.0,9.0,2.0,70.0,20000000,55.546048,37.480466
10277,homeowner,11.0,17.0,3.0,73.4,20500000,55.5484571,37.553287
10278,realtor,8.0,17.0,3.0,84.6,21000000,55.5412696,37.5212352
10279,homeowner,26.0,33.0,4.0,111.0,35000000,55.5522068,37.550471
10280,real_estate_agent,19.0,21.0,2.0,50.3,14300000,55.5468388,37.5155297
10281,real_estate_agent,5.0,12.0,2.0,52.0,13700000,55.56607675,37.564045980992674
10282,developer,5.0,22.0,1.0,37.7,9941490,55.7505412,37.6174782
10283,real_estate_agent,1.0,17.0,3.0,80.7,19850000,55.565162650000005,37.58120834183788
10284,developer,22.0,22.0,2.0,52.8,12175680,55.7505412,37.6174782
10285,developer,12.0,22.0,3.0,63.1,14427815,55.7505412,37.6174782
10286,real_estate_agent,8.0,9.0,2.0,47.6,14590000,55.5629789,37.57834917310508
10287,developer,2.0,22.0,2.0,58.4,12328240,55.7505412,37.6174782
10288,real_estate_agent,2.0,4.0,2.0,51.0,7100000,55.7505412,37.6174782
10289,unknown,1.0,4.0,1.0,36.4,5200000,55.7505412,37.6174782
10290,real_estate_agent,19.0,24.0,3.0,86.0,23500000,55.56062135,37.5881629
10291,developer,18.0,22.0,3.0,77.8,15649470,55.7505412,37.6174782
10292,real_estate_agent,8.0,9.0,4.0,147.1,42500000,55.56968885,37.58799581108018
10293,developer,4.0,22.0,2.0,47.0,10673700,55.7505412,37.6174782
10294,developer,8.0,22.0,1.0,24.6,7191810,55.7505412,37.6174782
10295,real_estate_agent,2.0,25.0,1.0,39.1,8200000,55.7505412,37.6174782
10296,real_estate_agent,8.0,23.0,1.0,42.0,12300000,55.55803485,37.55747576760969
10297,developer,20.0,22.0,1.0,27.7,8343240,55.7505412,37.6174782
10298,real_estate_agent,26.0,31.0,1.0,56.0,17000000,55.5578145,37.5551998
10299,real_estate_agent,4.0,5.0,1.0,34.1,6500000,55.7505412,37.6174782
10300,homeowner,2.0,14.0,2.0,57.2,10700000,55.5008687,37.57582465026934
10301,homeowner,13.0,18.0,1.0,36.0,13500000,55.5597606,37.5777943
10302,real_estate_agent,9.0,23.0,1.0,39.0,12990000,55.5573362,37.5584897
10303,homeowner,11.0,17.0,3.0,75.7,18450000,55.57128815,37.57143689568871
10304,developer,17.0,22.0,2.0,44.2,10435620,55.7505412,37.6174782
10305,homeowner,18.0,22.0,3.0,90.0,23000000,55.7505412,37.6174782
10306,real_estate_agent,3.0,9.0,2.0,51.3,11000000,55.5317141,37.6375604
10307,real_estate_agent,2.0,4.0,1.0,31.64,5900000,55.7505412,37.6174782
10308,real_estate_agent,9.0,10.0,3.0,64.2,10700000,55.46832765,37.55186328522399
10309,,4.0,4.0,2.0,73.1,16357963,55.7505412,37.6174782
10310,,4.0,4.0,3.0,70.9,13136636,55.7505412,37.6174782
10311,,1.0,4.0,2.0,61.2,9232432,55.7505412,37.6174782
10312,unknown,6.0,22.0,2.0,74.6,15650000,55.7505412,37.6174782
10313,,4.0,4.0,2.0,68.6,11775836,55.7505412,37.6174782
10314,,4.0,4.0,2.0,72.3,16199126,55.7505412,37.6174782
10315,,4.0,4.0,2.0,74.0,12776937,55.7505412,37.6174782
10316,realtor,5.0,12.0,3.0,64.7,12500000,55.5101684,37.56679778274728
10317,,1.0,4.0,2.0,58.7,10979818,55.7505412,37.6174782
10318,,4.0,4.0,2.0,71.2,12025331,55.7505412,37.6174782
10319,,4.0,4.0,2.0,66.4,14840436,55.7505412,37.6174782
10320,,4.0,4.0,2.0,66.2,12113604,55.7505412,37.6174782
10321,realtor,1.0,17.0,3.0,74.2,16500000,55.5654058,37.57878243108029
10322,,4.0,4.0,2.0,76.1,13202887,55.7505412,37.6174782
10323,realtor,7.0,8.0,3.0,60.2,10000000,55.535678,37.6449918
10324,,4.0,4.0,1.0,45.1,10933846,55.7505412,37.6174782
10325,real_estate_agent,14.0,18.0,1.0,52.3,13500000,55.565162650000005,37.58120834183788
10326,,4.0,4.0,2.0,68.6,12455227,55.7505412,37.6174782
10327,real_estate_agent,2.0,15.0,1.0,34.3,10700000,55.5681578,37.5718102
10328,,4.0,4.0,1.0,50.1,13813917,55.7505412,37.6174782
10329,,4.0,4.0,2.0,71.5,13423203,55.7505412,37.6174782
10330,,4.0,4.0,1.0,52.5,12869248,55.7505412,37.6174782
10331,real_estate_agent,12.0,17.0,3.0,78.3,20700000,55.56116645,37.58606117938841
10332,,4.0,4.0,1.0,46.0,12733443,55.7505412,37.6174782
10333,real_estate_agent,4.0,25.0,2.0,58.1,10550000,55.7505412,37.6174782
