,author_type,url,floor,floors_count,rooms_count,total_meters,price,district,lat,lon
2231,real_estate_agent,https://www.cian.ru/sale/flat/299675130/,12.0,12.0,2.0,48.0,16000000,Алексеевский,55.8176163,37.6603714
2232,developer,https://www.cian.ru/sale/flat/294033583/,8.0,27.0,3.0,117.3,37237000,Алексеевский,55.8119473,37.6457528
2234,developer,https://www.cian.ru/sale/flat/298828189/,10.0,32.0,2.0,70.3,33673700,Останкинский,55.809901499999995,37.624719400000004
2235,realtor,https://www.cian.ru/sale/flat/297051715/,6.0,12.0,1.0,35.4,13500000,Алексеевский,55.814152699999994,37.647977336850396
2236,developer,https://www.cian.ru/sale/flat/298603465/,2.0,37.0,3.0,81.69,36188670,Останкинский,55.81039545,37.62418248648383
2237,real_estate_agent,https://www.cian.ru/sale/flat/295443330/,7.0,34.0,3.0,90.0,30990000,Останкинский,55.81060665,37.626827934756065
2238,developer,https://www.cian.ru/sale/flat/298604016/,11.0,32.0,1.0,28.1,16579000,Останкинский,55.809901499999995,37.624719400000004
2239,real_estate_agent,https://www.cian.ru/sale/flat/295749505/,10.0,35.0,1.0,40.6,22500000,Останкинский,55.81060665,37.626827934756065
2240,developer,https://www.cian.ru/sale/flat/298603966/,2.0,32.0,3.0,96.0,39744000,Останкинский,55.809901499999995,37.624719400000004
2241,realtor,https://www.cian.ru/sale/flat/299211538/,2.0,22.0,3.0,81.0,26850000,Алексеевский,55.8134403,37.6499997
2242,developer,https://www.cian.ru/sale/flat/298604092/,31.0,32.0,3.0,89.5,45466000,Останкинский,55.809901499999995,37.624719400000004
2243,real_estate_agent,https://www.cian.ru/sale/flat/295156879/,8.0,10.0,1.0,40.0,17750000,Останкинский,55.809901499999995,37.624719400000004
2244,developer,https://www.cian.ru/sale/flat/298604135/,34.0,34.0,4.0,142.6,89980600,Останкинский,55.81060665,37.626827934756065
2246,developer,https://www.cian.ru/sale/flat/294033520/,9.0,27.0,2.0,76.6,28730000,Алексеевский,55.8119473,37.6457528
2247,real_estate_agent,https://www.cian.ru/sale/flat/298774688/,4.0,8.0,3.0,89.3,28500000,Алексеевский,55.813354,37.640683
2248,developer,https://www.cian.ru/sale/flat/294034042/,12.0,27.0,3.0,125.6,38338000,Алексеевский,55.8119473,37.6457528
2249,realtor,https://www.cian.ru/sale/flat/299687270/,4.0,17.0,2.0,53.1,20500000,Алексеевский,55.8057151,37.6389627
2250,developer,https://www.cian.ru/sale/flat/294033464/,2.0,27.0,2.0,70.3,24254000,Алексеевский,55.8119473,37.6457528
2251,real_estate_agent,https://www.cian.ru/sale/flat/298611171/,1.0,12.0,2.0,75.1,25300000,Алексеевский,55.8161972,37.642917
2252,developer,https://www.cian.ru/sale/flat/298604234/,2.0,24.0,4.0,103.2,41589600,Останкинский,55.8204298,37.6178834
2253,real_estate_agent,https://www.cian.ru/sale/flat/298414385/,1.0,8.0,2.0,59.0,14500000,Алексеевский,55.8151071,37.65880082855842
2254,developer,https://www.cian.ru/sale/flat/286564520/,3.0,26.0,4.0,90.2,43386200,Останкинский,55.8204298,37.6178834
2255,realtor,https://www.cian.ru/sale/flat/298831894/,3.0,5.0,3.0,73.0,23500000,Алексеевский,55.816352800000004,37.65880272966102
2256,developer,https://www.cian.ru/sale/flat/298603511/,3.0,37.0,1.0,50.17,23630070,Останкинский,55.81039545,37.62418248648383
2257,realtor,https://www.cian.ru/sale/flat/299690035/,3.0,9.0,2.0,37.5,13900000,Останкинский,55.8104659,37.62072980521472
2258,developer,https://www.cian.ru/sale/flat/294033817/,3.0,27.0,3.0,122.2,37246000,Алексеевский,55.8119473,37.6457528
2259,real_estate_agent,https://www.cian.ru/sale/flat/297539319/,4.0,5.0,2.0,45.0,17300000,Останкинский,55.8196389,37.633678858142446
2260,developer,https://www.cian.ru/sale/flat/298603996/,3.0,32.0,3.0,94.3,40643300,Останкинский,55.809901499999995,37.624719400000004
2261,real_estate_agent,https://www.cian.ru/sale/flat/297957185/,2.0,35.0,3.0,63.4,23000000,Останкинский,55.81060665,37.626827934756065
2262,developer,https://www.cian.ru/sale/flat/298828193/,11.0,32.0,2.0,75.6,34020000,Останкинский,55.809901499999995,37.624719400000004
2264,developer,https://www.cian.ru/sale/flat/298828231/,9.0,32.0,2.0,78.4,35515200,Останкинский,55.809901499999995,37.624719400000004
2265,realtor,https://www.cian.ru/sale/flat/280122681/,1.0,22.0,2.0,63.0,33500000,Алексеевский,55.8127368,37.647416
2266,developer,https://www.cian.ru/sale/flat/294033605/,13.0,27.0,3.0,110.7,39480000,Алексеевский,55.8119473,37.6457528
2267,real_estate_agent,https://www.cian.ru/sale/flat/298649477/,8.0,8.0,2.0,41.0,15500000,Останкинский,55.8105156,37.6330688
2268,developer,https://www.cian.ru/sale/flat/294033939/,11.0,27.0,1.0,48.5,19188100,Алексеевский,55.8119473,37.6457528
2269,realtor,https://www.cian.ru/sale/flat/297080750/,3.0,9.0,2.0,38.0,13000000,Алексеевский,55.81406805,37.652028099999995
2270,developer,https://www.cian.ru/sale/flat/294033607/,13.0,27.0,3.0,119.3,40248000,Алексеевский,55.8119473,37.6457528
2271,real_estate_agent,https://www.cian.ru/sale/flat/299505901/,3.0,20.0,1.0,41.6,25000000,Алексеевский,55.807991099999995,37.64738629640301
2272,developer,https://www.cian.ru/sale/flat/298603462/,2.0,37.0,1.0,50.81,23779080,Останкинский,55.81039545,37.62418248648383
2273,real_estate_agent,https://www.cian.ru/sale/flat/293087298/,2.0,9.0,2.0,45.0,19090000,Останкинский,55.8090344,37.6364184
2274,developer,https://www.cian.ru/sale/flat/298828200/,2.0,32.0,2.0,76.8,32179200,Останкинский,55.809901499999995,37.624719400000004
2275,real_estate_agent,https://www.cian.ru/sale/flat/295731462/,8.0,14.0,3.0,100.0,62990000,Алексеевский,55.8127368,37.647416
2276,developer,https://www.cian.ru/sale/flat/292035528/,15.0,15.0,2.0,79.7,45357109,Останкинский,55.807564,37.6357269
2277,real_estate_agent,https://www.cian.ru/sale/flat/291137063/,3.0,10.0,3.0,81.8,24499999,Марьина роща,55.8053528,37.617179030742165
2278,developer,https://www.cian.ru/sale/flat/298603580/,11.0,37.0,2.0,53.28,26426880,Останкинский,55.81039545,37.62418248648383
2279,real_estate_agent,https://www.cian.ru/sale/flat/299877730/,9.0,22.0,3.0,78.0,26900000,Марьина роща,55.80750385,37.61467866115625
2280,developer,https://www.cian.ru/sale/flat/294033554/,2.0,27.0,3.0,92.5,33633000,Алексеевский,55.8119473,37.6457528
2281,realtor,https://www.cian.ru/sale/flat/299742198/,18.0,20.0,1.0,38.5,16200000,Алексеевский,55.80700795,37.648852140960955
2282,developer,https://www.cian.ru/sale/flat/298828208/,2.0,32.0,2.0,79.5,34662000,Останкинский,55.809901499999995,37.624719400000004
2283,real_estate_agent,https://www.cian.ru/sale/flat/299462192/,3.0,5.0,3.0,53.8,19950000,Останкинский,55.815726749999996,37.62931026511562
2284,developer,https://www.cian.ru/sale/flat/294481684/,10.0,15.0,3.0,127.9,58002234,Останкинский,55.807564,37.6357269
2285,real_estate_agent,https://www.cian.ru/sale/flat/299241093/,10.0,21.0,2.0,64.0,44000000,Алексеевский,55.8127368,37.647416
2286,developer,https://www.cian.ru/sale/flat/294554012/,27.0,27.0,1.0,45.2,19988000,Алексеевский,55.8119473,37.6457528
2288,developer,https://www.cian.ru/sale/flat/294569107/,26.0,26.0,2.0,47.5,24177500,Останкинский,55.8204298,37.6178834
2290,developer,https://www.cian.ru/sale/flat/298604114/,2.0,32.0,3.0,87.2,36449600,Останкинский,55.809901499999995,37.624719400000004
2291,realtor,https://www.cian.ru/sale/flat/297218156/,11.0,35.0,3.0,114.0,44570000,Останкинский,55.809901499999995,37.624719400000004
2292,developer,https://www.cian.ru/sale/flat/292035517/,15.0,15.0,2.0,77.7,42304966,Останкинский,55.807564,37.6357269
2293,real_estate_agent,https://www.cian.ru/sale/flat/299274655/,2.0,27.0,3.0,125.5,36000000,Алексеевский,55.8119473,37.6457528
2294,developer,https://www.cian.ru/sale/flat/270707497/,11.0,32.0,3.0,103.8,46502400,Останкинский,55.809901499999995,37.624719400000004
2295,real_estate_agent,https://www.cian.ru/sale/flat/278817238/,6.0,21.0,3.0,89.0,40500000,Алексеевский,55.8085317,37.6465309
2296,developer,https://www.cian.ru/sale/flat/275155902/,2.0,32.0,3.0,104.6,46337800,Останкинский,55.809901499999995,37.624719400000004
2297,real_estate_agent,https://pushkino.cian.ru/sale/flat/299314922/,10.0,17.0,1.0,51.0,8000000,,56.087187,37.6398773
2298,developer,https://www.cian.ru/sale/flat/294033576/,2.0,27.0,3.0,114.4,38801000,Алексеевский,55.8119473,37.6457528
2299,real_estate_agent,https://www.cian.ru/sale/flat/299562275/,18.0,26.0,2.0,47.4,17200000,Останкинский,55.809901499999995,37.624719400000004
2300,developer,https://www.cian.ru/sale/flat/298603917/,5.0,26.0,4.0,75.9,38101800,Останкинский,55.8204298,37.6178834
2302,developer,https://www.cian.ru/sale/flat/296010044/,14.0,27.0,3.0,115.5,42552000,Алексеевский,55.8119473,37.6457528
2303,real_estate_agent,https://www.cian.ru/sale/flat/294276725/,2.0,5.0,3.0,73.0,25590000,Алексеевский,55.81474875,37.639414028610474
2304,developer,https://www.cian.ru/sale/flat/272840995/,32.0,37.0,3.0,95.69,46313960,Останкинский,55.81039545,37.62418248648383
2305,developer,https://www.cian.ru/sale/flat/275155915/,9.0,32.0,3.0,110.6,48000400,Останкинский,55.809901499999995,37.624719400000004
2306,real_estate_agent,https://www.cian.ru/sale/flat/299715182/,4.0,5.0,1.0,19.0,8200000,Останкинский,55.8107513,37.61736520868097
2307,developer,https://www.cian.ru/sale/flat/275155900/,2.0,32.0,3.0,112.5,47587500,Останкинский,55.809901499999995,37.624719400000004
2308,real_estate_agent,https://www.cian.ru/sale/flat/297411480/,8.0,22.0,2.0,48.6,21998000,Останкинский,55.8155909,37.6376493
2309,developer,https://www.cian.ru/sale/flat/294554096/,27.0,27.0,3.0,96.6,38737000,Алексеевский,55.8119473,37.6457528
2310,real_estate_agent,https://www.cian.ru/sale/flat/299920341/,4.0,31.0,2.0,80.0,31000000,Останкинский,55.809901499999995,37.624719400000004
2311,developer,https://www.cian.ru/sale/flat/298828169/,2.0,37.0,2.0,75.97,32743070,Останкинский,55.81039545,37.62418248648383
2312,developer,https://www.cian.ru/sale/flat/298603582/,11.0,37.0,1.0,47.77,23693920,Останкинский,55.81039545,37.62418248648383
2313,realtor,https://www.cian.ru/sale/flat/295369088/,11.0,22.0,1.0,41.2,21990000,Алексеевский,55.8127368,37.647416
2314,,https://www.cian.ru/sale/flat/294160692/,13.0,19.0,3.0,107.4,58273567,Алексеевский,55.8102369,37.6501996
2315,real_estate_agent,https://www.cian.ru/sale/flat/299329207/,1.0,5.0,1.0,35.4,11900000,Останкинский,55.8084653,37.6201212
2316,,https://www.cian.ru/sale/flat/294160713/,11.0,19.0,3.0,103.2,54074186,Алексеевский,55.8102369,37.6501996
2317,realtor,https://www.cian.ru/sale/flat/283480829/,2.0,17.0,1.0,40.5,14300000,Алексеевский,55.8057151,37.6389627
2318,,https://www.cian.ru/sale/flat/294160691/,15.0,19.0,3.0,107.6,59921196,Алексеевский,55.8102369,37.6501996
2319,real_estate_agent,https://www.cian.ru/sale/flat/299505899/,3.0,20.0,2.0,65.0,36000000,Алексеевский,55.807991099999995,37.64738629640301
2320,realtor,https://www.cian.ru/sale/flat/295955018/,3.0,9.0,3.0,69.9,26000000,Алексеевский,55.8066529,37.6375354
2321,realtor,https://www.cian.ru/sale/flat/298558618/,8.0,35.0,3.0,98.5,52490000,Останкинский,55.81060665,37.626827934756065
2323,real_estate_agent,https://www.cian.ru/sale/flat/292202704/,1.0,14.0,4.0,140.6,41900000,Алексеевский,55.81996805,37.6514416
2324,real_estate_agent,https://www.cian.ru/sale/flat/293936402/,4.0,5.0,1.0,30.8,14000000,Алексеевский,55.81100855,37.65058305755254
2325,real_estate_agent,https://www.cian.ru/sale/flat/264414092/,2.0,8.0,3.0,80.8,37500000,Алексеевский,55.8013512,37.6365683
2326,real_estate_agent,https://www.cian.ru/sale/flat/299023415/,2.0,11.0,3.0,78.0,27000000,Останкинский,55.81060665,37.626827934756065
2327,realtor,https://www.cian.ru/sale/flat/298492109/,1.0,12.0,2.0,48.0,14800000,Алексеевский,55.819647950000004,37.66262772441578
2328,real_estate_agent,https://www.cian.ru/sale/flat/296269149/,3.0,10.0,4.0,100.0,64000000,Алексеевский,55.8102369,37.6501996
2329,real_estate_agent,https://www.cian.ru/sale/flat/297674675/,6.0,26.0,1.0,27.0,11950000,Останкинский,55.81039545,37.62418248648383
2330,realtor,https://www.cian.ru/sale/flat/296977843/,21.0,35.0,1.0,44.98,20000000,Останкинский,55.81060665,37.626827934756065
2331,real_estate_agent,https://www.cian.ru/sale/flat/299944924/,4.0,11.0,3.0,107.0,41000000,Останкинский,55.809901499999995,37.624719400000004
2332,realtor,https://www.cian.ru/sale/flat/293518959/,13.0,35.0,2.0,55.6,24900000,Останкинский,55.809901499999995,37.624719400000004
2333,real_estate_agent,https://korolev.cian.ru/sale/flat/298846118/,10.0,17.0,2.0,63.2,10000000,,55.907961150000006,37.849758803134606
2334,real_estate_agent,https://www.cian.ru/sale/flat/295093037/,26.0,35.0,2.0,70.2,29950000,Останкинский,55.809901499999995,37.624719400000004
2335,realtor,https://www.cian.ru/sale/flat/298923660/,7.0,35.0,2.0,58.0,39950000,Останкинский,55.81060665,37.626827934756065
2336,realtor,https://www.cian.ru/sale/flat/288083444/,12.0,15.0,3.0,115.0,59999000,Останкинский,55.807564,37.6357269
2337,real_estate_agent,https://www.cian.ru/sale/flat/299503825/,3.0,3.0,3.0,62.0,26000000,Алексеевский,55.80700795,37.648852140960955
2338,real_estate_agent,https://www.cian.ru/sale/flat/292038344/,11.0,19.0,5.0,125.0,75000000,Алексеевский,55.807991099999995,37.64738629640301
2339,real_estate_agent,https://www.cian.ru/sale/flat/291164557/,8.0,19.0,2.0,75.5,42000000,Алексеевский,55.8102369,37.6501996
2340,real_estate_agent,https://www.cian.ru/sale/flat/270577077/,13.0,19.0,1.0,42.0,30300000,Алексеевский,55.8085317,37.6465309
2341,realtor,https://www.cian.ru/sale/flat/292627070/,7.0,18.0,4.0,130.0,67800000,Алексеевский,55.8102369,37.6501996
2344,real_estate_agent,https://www.cian.ru/sale/flat/298517883/,12.0,20.0,3.0,108.0,49000000,Алексеевский,55.8102369,37.6501996
2345,real_estate_agent,https://www.cian.ru/sale/flat/299768304/,6.0,35.0,3.0,80.3,35500000,Останкинский,55.81060665,37.626827934756065
2346,real_estate_agent,https://www.cian.ru/sale/flat/299990241/,12.0,24.0,4.0,118.9,40000000,Останкинский,55.81060665,37.626827934756065
2347,real_estate_agent,https://www.cian.ru/sale/flat/293909122/,4.0,11.0,4.0,98.0,35500000,Останкинский,55.81060665,37.626827934756065
2348,real_estate_agent,https://www.cian.ru/sale/flat/299651363/,3.0,35.0,2.0,47.0,19300000,Останкинский,55.8204298,37.6178834
2349,real_estate_agent,https://www.cian.ru/sale/flat/299023413/,5.0,17.0,3.0,94.0,37900000,Алексеевский,55.8085317,37.6465309
2350,real_estate_agent,https://www.cian.ru/sale/flat/294948144/,19.0,35.0,1.0,45.4,19900000,Останкинский,55.81060665,37.626827934756065
2351,real_estate_agent,https://www.cian.ru/sale/flat/299143393/,9.0,12.0,3.0,102.7,44000000,Алексеевский,55.8102369,37.6501996
2353,real_estate_agent,https://www.cian.ru/sale/flat/299283529/,6.0,15.0,2.0,54.9,31500000,Останкинский,55.807564,37.6357269
2354,real_estate_agent,https://www.cian.ru/sale/flat/299071813/,11.0,24.0,3.0,60.41,26000000,Останкинский,55.81060665,37.626827934756065
2355,real_estate_agent,https://www.cian.ru/sale/flat/297079701/,8.0,18.0,3.0,103.0,52000000,Алексеевский,55.8102369,37.6501996
2356,real_estate_agent,https://www.cian.ru/sale/flat/273863524/,13.0,19.0,1.0,41.0,30290000,Алексеевский,55.8085317,37.6465309
2359,real_estate_agent,https://www.cian.ru/sale/flat/296736911/,4.0,21.0,1.0,45.15,22500000,Алексеевский,55.8085317,37.6465309
2362,real_estate_agent,https://www.cian.ru/sale/flat/288430442/,10.0,12.0,2.0,82.0,45000000,Останкинский,55.8228718,37.6205377
2363,realtor,https://www.cian.ru/sale/flat/294661920/,11.0,22.0,2.0,64.0,24700000,Алексеевский,55.8134403,37.6499997
2364,real_estate_agent,https://www.cian.ru/sale/flat/299893007/,7.0,30.0,3.0,71.2,33900000,Алексеевский,55.8119473,37.6457528
2365,realtor,https://www.cian.ru/sale/flat/298026340/,5.0,8.0,2.0,41.3,15000000,Останкинский,55.8105156,37.6330688
2366,real_estate_agent,https://www.cian.ru/sale/flat/298150172/,5.0,5.0,3.0,75.0,24900000,Алексеевский,55.8243636,37.65131399994346
