,floor,floors_count,rooms_count,total_meters,price,lat,lon,author_type_homeowner,author_type_official_representative,author_type_real_estate_agent,author_type_realtor,author_type_representative_developer,district_quality,quality_price
14432,0.0,14.0,2.0,58.9,13500000,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,13689336.294321818
14434,0.0,16.0,2.0,56.6,16890000,55.55379545,37.5054260554498,False,False,True,False,False,289518.6183938464,16386753.801091706
14435,0.0,22.0,4.0,65.9,14091899,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,15316252.322509471
14436,0.0,8.0,2.0,66.6,13900000,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,15478943.925328234
14438,0.0,14.0,1.0,39.7,9200000,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,9226938.045578543
14440,0.0,21.0,1.0,20.5,3750000,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,4764539.796835268
14442,0.0,14.0,1.0,22.6,4099999,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,5252614.605291564
14443,0.0,16.0,1.0,20.4,7310544,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,4741298.139289729
14445,0.0,15.0,1.0,36.7,9856482,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8529688.319212407
14446,0.0,21.0,1.0,14.2,3250000,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,3300315.3714663805
14447,0.0,17.0,2.0,50.7,13892205,55.5696574,37.476688,False,False,False,False,False,259153.94639560767,13139105.08225731
14451,0.0,17.0,4.0,97.7,23070465,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,22707099.42199052
14453,0.0,17.0,3.0,56.7,11749011,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13178019.828319985
14454,0.0,19.0,1.0,43.0,12100000,55.569215,37.4797285,True,False,False,False,False,259303.80750450285,11150063.722693622
14455,0.0,19.0,3.0,79.2,14146023,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,18407392.77606601
14457,0.0,8.0,3.0,88.3,18153207,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,20522383.612709958
14458,0.0,15.0,3.0,80.4,15900000,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,18686292.666612465
14459,0.0,10.0,2.0,45.2,11923163,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,10505229.210583128
14461,0.0,23.0,2.0,49.5,11346738,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11504620.485041257
14462,0.0,16.0,1.0,49.0,10600000,55.57105605,37.4909894719585,False,False,False,True,False,235359.22533562494,11532602.041445622
14465,0.0,19.0,3.0,60.2,11743401,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13991477.842413811
14467,0.0,16.0,1.0,33.3,11428281,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,7739471.962664117
14468,0.0,12.0,1.0,36.8,7650000,55.540776,37.4548981,False,False,True,False,False,235027.3063167216,8649004.872455355
14470,0.0,7.0,1.0,47.5,10000000,55.7505412,37.6174782,True,False,False,False,False,232416.57545537892,11039787.334130498
14472,0.0,21.0,3.0,106.9,13500000,55.7505412,37.6174782,False,False,False,True,False,232416.57545537892,24845331.916180007
14473,0.0,15.0,2.0,51.0,12362706,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11853245.348224325
14474,0.0,16.0,3.0,72.5,16900000,55.5669818,37.4840195,False,False,True,False,False,243411.82485840184,17647357.30223413
14475,0.0,13.0,2.0,54.4,12513870,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12643461.704772612
14477,0.0,18.0,2.0,52.9,13848578,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12294836.841589544
14479,0.0,18.0,4.0,66.3,16413233,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,15409218.952691622
14480,0.0,16.0,1.0,29.4,6700000,55.7505412,37.6174782,False,False,False,True,False,232416.57545537892,6833047.31838814
14482,0.0,3.0,3.0,58.7,8900000,55.7505412,37.6174782,False,False,False,True,False,232416.57545537892,13642852.979230743
14483,0.0,19.0,2.0,37.2,9743489,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8645896.606940096
14485,0.0,17.0,2.0,49.4,14004593,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11481378.827495718
14486,0.0,18.0,2.0,69.1,14800000,55.5426317,37.4879165,False,False,True,False,False,266106.37001590134,18387950.16809878
14487,0.0,17.0,1.0,35.4,8601817,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8227546.771120413
14489,0.0,13.0,1.0,36.5,10733814,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8483205.00412133
14490,0.0,8.0,2.0,54.4,8999000,55.5185472,37.39194619301757,False,False,False,True,False,193981.25771287538,10552580.41958042
14491,0.0,13.0,2.0,38.0,11066697,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8831829.8673044
14493,0.0,17.0,3.0,79.0,14302441,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,18360909.460974935
14494,0.0,15.0,2.0,63.0,12500000,55.491292,37.3372748,True,False,False,False,False,197311.05706200682,12430596.594906429
14495,0.0,17.0,2.0,40.3,10720375,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9366387.99085177
14496,0.0,19.0,1.0,23.5,6688870,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,5461789.523201404
14498,0.0,17.0,1.0,22.7,8544383,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,5275856.262837101
14500,0.0,17.0,1.0,20.4,7425926,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,4741298.139289729
14502,0.0,17.0,2.0,48.5,14241597,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11272203.909585878
14503,0.0,17.0,2.0,60.0,14000000,55.5428997,37.4797699,False,False,True,False,False,252571.67575659638,15154300.545395782
14504,0.0,14.0,2.0,45.8,13765640,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,10644679.155856354
14505,0.0,12.0,1.0,34.8,9200000,55.5418886,37.45686117095151,False,False,True,False,False,235027.3063167216,8178950.259821911
14506,0.0,19.0,3.0,58.0,11969741,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13480161.376411976
14507,0.0,17.0,1.0,21.5,7450000,55.5497015,37.48941144200295,False,False,True,False,False,324341.8249102129,6973349.235569577
14508,0.0,19.0,1.0,33.7,8987426,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,7832438.59284627
14509,0.0,17.0,1.0,41.4,11800000,55.7505412,37.6174782,True,False,False,False,False,232416.57545537892,9622046.223852687
14510,0.0,17.0,2.0,41.1,13471522,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9552321.251216074
14512,0.0,9.0,3.0,69.1,15661002,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,16059985.363966681
14513,0.0,12.0,1.0,43.0,12999000,55.5557346,37.5096256,False,False,True,False,False,286527.52019138174,12320683.368229415
14514,0.0,21.0,4.0,79.0,17443802,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,18360909.460974935
14516,0.0,22.0,2.0,47.3,10219966,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,10993304.019039422
14518,0.0,18.0,3.0,66.5,14108755,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,15455702.267782697
14520,0.0,17.0,2.0,52.0,13603200,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12085661.923679704
14521,0.0,3.0,2.0,65.0,14000000,55.5196619,37.393256273712446,False,False,True,False,False,214235.94328465653,13925336.313502675
14522,0.0,21.0,2.0,39.1,9633758,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9087488.100305315
14524,0.0,16.0,3.0,74.3,14265771,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,17268551.556334652
14525,0.0,12.0,2.0,56.1,10200000,55.5405049,37.4589039,False,False,True,False,False,231907.9700034901,13010037.117195794
14526,0.0,23.0,1.0,34.9,9630070,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8111338.483392724
14528,0.0,18.0,3.0,66.2,13148286,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,15385977.295146085
14530,0.0,14.0,1.0,36.1,11761697,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8390238.373939179
14532,0.0,14.0,3.0,58.8,15265695,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13666094.63677628
14533,0.0,17.0,1.0,41.6,9500000,55.56310425,37.48753864787708,False,False,False,True,False,274538.4289482772,11420798.644248333
14534,0.0,14.0,3.0,74.9,15762360,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,17408001.501607884
14536,0.0,14.0,1.0,36.2,10979949,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8413480.031484718
14537,0.0,10.0,2.0,70.2,15499999,55.5425568,37.4843243,False,False,True,False,False,264334.82408769976,18556304.650956523
14538,0.0,18.0,1.0,38.7,10319844,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8994521.470123164
14539,0.0,17.0,3.0,72.0,13700000,55.5045231,37.53679584443744,False,False,True,False,False,196369.24631875672,14138585.734950483
14540,0.0,19.0,4.0,78.5,16741876,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,18244701.173247244
14542,0.0,14.0,4.0,78.3,16884769,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,18198217.858156167
14543,0.0,9.0,2.0,39.9,11400000,55.7505412,37.6174782,False,False,False,True,False,232416.57545537892,9273421.360669618
14544,0.0,9.0,3.0,64.6,13752551,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,15014110.774417477
14545,0.0,19.0,2.0,54.0,12500000,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,12550495.074590461
14546,0.0,14.0,1.0,36.8,10360474,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8552929.976757944
14547,0.0,17.0,1.0,23.2,7950000,55.54753125,37.48765307033608,False,False,True,False,False,284243.1141898785,6594440.249205181
14548,0.0,13.0,1.0,38.4,9486332,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8924796.49748655
14550,0.0,12.0,2.0,50.0,12333162,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11620828.772768946
14552,0.0,15.0,4.0,75.4,15784915,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,17524209.78933557
14553,0.0,14.0,3.0,75.0,14890000,55.5307922,37.0786522,False,False,False,True,False,179507.3847915556,13463053.85936667
14555,0.0,17.0,3.0,73.0,16000000,55.5084582,37.3295322,False,False,False,True,False,201679.6093108505,14722611.479692087
14556,0.0,16.0,2.0,58.0,14900000,55.5429392,37.489405,False,False,False,True,False,266740.4780187155,15470947.7250855
14558,0.0,16.0,3.0,77.5,14981732,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,18012284.597791865
14560,0.0,15.0,2.0,48.5,10578917,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11272203.909585878
14562,0.0,13.0,3.0,80.7,19783116,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,18756017.63924908
14564,0.0,15.0,2.0,41.0,10332000,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9529079.593670536
14565,0.0,15.0,1.0,32.6,8900000,55.5708709,37.4867828,True,False,False,False,False,234820.61481614932,7655152.043006469
14566,0.0,24.0,2.0,48.7,12099757,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11318687.224676954
14567,0.0,12.0,1.0,42.0,6400000,55.482140150000006,37.49888784830208,False,False,False,True,False,152786.22087132724,6417021.276595744
14570,0.0,19.0,2.0,49.0,11257625,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11388412.197313568
14572,0.0,15.0,3.0,69.7,14780234,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,16199435.30923991
14573,0.0,15.0,3.0,79.0,17500000,55.4151819,36.7001727,True,False,False,False,False,217009.4936708861,17143750.0
14576,0.0,13.0,1.0,37.7,10586548,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8762104.894667786
14577,0.0,17.0,2.0,70.0,17000000,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,16269160.281876525
14578,0.0,19.0,2.0,49.6,10284983,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11527862.142586794
14580,0.0,17.0,4.0,105.9,24267186,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,24612915.34072463
14584,0.0,18.0,4.0,66.4,14262006,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,15432460.61023716
14586,0.0,13.0,2.0,40.3,10097219,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9366387.99085177
14587,0.0,17.0,2.0,54.0,10700000,55.5072941,37.57246027398016,False,False,False,False,False,199880.4267122092,10793543.042459298
14588,0.0,19.0,4.0,72.6,14393906,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,16873443.37806051
14590,0.0,16.0,4.0,86.9,15754808,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,20197000.40707243
14592,0.0,15.0,4.0,64.3,13735203,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14944385.801780863
14594,0.0,12.0,2.0,38.8,10976520,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9017763.127668701
14595,0.0,17.0,1.0,36.0,8500000,55.5245885,37.35472839977426,True,False,False,False,False,231641.30165800545,8339086.859688196
14597,0.0,24.0,2.0,42.0,12750000,55.502222450000005,37.58938612836423,True,False,False,False,False,276075.8676638955,11595186.44188361
14600,0.0,17.0,4.0,92.6,23356407,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,21521774.887168087
14601,0.0,17.0,2.0,60.2,14480000,55.5698979,37.4748933,False,False,True,False,False,259217.08074126908,15604868.2606244
14603,0.0,17.0,3.0,78.0,15990000,55.5048343,37.594416387965126,False,False,False,False,False,199389.2995201847,15552365.362574406
14605,0.0,16.0,2.0,56.0,12500000,55.5243187,37.5119057,True,False,False,False,False,247722.3689907694,13872452.663483087
14606,0.0,15.0,2.0,35.8,9235970,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8320513.401302565
14608,0.0,12.0,1.0,35.8,11568914,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8320513.401302565
14611,0.0,15.0,1.0,33.1,8700000,55.54070325,37.456351506288655,False,False,True,False,False,235027.3063167216,7779403.839083485
14612,0.0,24.0,1.0,33.5,10143387,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,7785955.277755193
14613,0.0,19.0,2.0,63.0,14000000,55.5317412,37.5314486,False,False,True,False,False,234309.1360820975,14761475.573172143
14614,0.0,13.0,2.0,54.6,12074660,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12689945.01986369
14616,0.0,12.0,1.0,32.9,12844143,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,7646505.332481966
14617,0.0,10.0,1.0,36.3,11900000,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,8436721.689030254
14618,0.0,18.0,2.0,49.6,13654208,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11527862.142586794
14620,0.0,9.0,1.0,35.0,9999999,55.54103355,37.48524319813154,False,False,True,False,False,258424.17903618922,9044846.266266624
14621,0.0,17.0,2.0,41.0,10508412,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9529079.593670536
14622,0.0,21.0,4.0,118.5,18800000,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,27541364.1914624
14623,0.0,17.0,4.0,65.2,17942539,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,15153560.719690707
14625,0.0,17.0,2.0,39.6,13173075,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9203696.388033004
14627,0.0,19.0,2.0,52.0,10372775,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12085661.923679704
14629,0.0,7.0,3.0,67.0,15233907,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,15571910.555510387
14630,0.0,16.0,3.0,60.0,16700000,55.5696145,37.4925169,True,False,False,False,False,266129.0401114212,15967742.406685272
14631,0.0,21.0,4.0,96.5,21960991,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,22428199.531444065
14632,0.0,18.0,1.0,28.7,9509362,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,6670355.715569375
14633,0.0,17.0,3.0,86.0,17700000,55.5317412,37.5314486,False,False,True,False,False,234309.1360820975,20150585.703060385
14634,0.0,18.0,3.0,58.0,12497394,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13480161.376411976
14636,0.0,18.0,2.0,50.3,12427118,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11690553.745405558
14637,0.0,14.0,4.0,116.6,23400000,55.5422598,37.51269430981026,False,False,True,False,False,282211.28275890875,32905835.56968876
14638,0.0,18.0,4.0,78.2,16588126,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,18174976.20061063
14639,0.0,15.0,2.0,70.0,15999000,55.5429392,37.489405,False,False,True,False,False,266740.4780187155,18671833.461310085
14640,0.0,16.0,1.0,24.2,8582072,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,5624481.12602017
14641,0.0,12.0,1.0,30.0,7950000,55.54022615,37.45376767011099,False,False,True,False,False,240226.63372131222,7206799.011639367
14642,0.0,19.0,2.0,50.2,13331014,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11667312.087860022
14643,0.0,9.0,2.0,50.0,10270000,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,11620828.772768946
14644,0.0,16.0,3.0,75.0,14244075,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,17431243.15915342
14645,0.0,17.0,1.0,41.84,11900000,55.5409461,37.4975841,False,False,True,False,False,243907.62871307955,10205095.18535525
14647,0.0,9.0,1.0,30.7,9000000,55.539136,37.4458748,True,False,False,False,False,306897.51040658867,9421753.569482272
14648,0.0,9.0,2.0,63.7,11750000,55.5438388,37.456991,True,False,False,False,False,236549.11881560012,15068178.868553728
14650,0.0,12.0,1.0,23.6,7250000,55.5403753,37.45724810713125,False,False,True,False,False,236549.11881560012,5582559.204048163
14651,0.0,7.0,3.0,79.0,17800000,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,18360909.460974935
14654,0.0,12.0,3.0,63.0,13085100,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14642244.253688872
14656,0.0,12.0,1.0,21.5,7339561,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,4996956.372290647
14657,0.0,9.0,1.0,43.7,8250000,55.54422305,37.458242972374805,True,False,False,False,False,233959.88327335456,10224046.899045594
14658,0.0,16.0,1.0,37.0,11145544,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8599413.291849019
14660,0.0,15.0,1.0,34.7,9800000,55.5708709,37.4867828,False,False,True,False,False,234820.61481614932,8148275.334120382
14662,0.0,14.0,3.0,90.0,23500000,55.5748931,37.4731539,False,False,True,False,False,250821.33628645257,22573920.265780732
14663,0.0,17.0,1.0,32.6,10047646,55.5696574,37.476688,False,False,False,False,False,259153.94639560767,8448418.652496811
14664,0.0,17.0,2.0,52.5,13639395,55.5696574,37.476688,False,False,False,False,False,259153.94639560767,13605582.185769401
14665,0.0,9.0,1.0,23.7,3900000,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,5508272.83829248
14666,0.0,16.0,3.0,75.0,14944685,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,17431243.15915342
14667,0.0,24.0,1.0,39.7,7800000,55.5013957,37.60055882888611,False,False,False,True,False,191517.08323801204,7603228.204549079
14668,0.0,12.0,3.0,70.1,17122655,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,16292401.93942206
14670,0.0,19.0,2.0,53.7,10920417,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12480770.10195385
14672,0.0,17.0,3.0,76.4,16140702,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,17756626.36479095
14673,0.0,3.0,1.0,30.6,7300000,55.510391,37.58682209999999,False,False,True,False,False,238562.09150326796,7300000.0
14674,0.0,17.0,3.0,56.5,14845683,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13131536.513228908
14678,0.0,13.0,3.0,62.6,13148741,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14549277.623506721
14679,0.0,9.0,2.0,50.0,9290000,55.5307922,37.0786522,False,False,False,True,False,179507.3847915556,8975369.239577781
14680,0.0,17.0,3.0,78.2,18132077,55.5696574,37.476688,False,False,False,False,False,259153.94639560767,20265838.60813652
14681,0.0,5.0,2.0,45.0,8800000,55.5078202,37.56964342408733,False,False,True,False,False,201408.41865235643,9063378.839356039
14682,0.0,16.0,4.0,103.3,24921090,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,24008632.244540643
14683,0.0,5.0,1.0,32.2,7490000,55.1997133,37.4194332,False,False,False,True,False,232608.6956521739,7490000.0
14685,0.0,21.0,1.0,46.6,7700000,55.7505412,37.6174782,False,False,False,True,False,232416.57545537892,10830612.416220658
14686,0.0,7.0,2.0,50.2,12773702,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11667312.087860022
14687,0.0,5.0,2.0,48.0,8000000,55.7505412,37.6174782,False,False,False,True,False,232416.57545537892,11155995.621858187
14688,0.0,16.0,4.0,99.7,23546326,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,23171932.57290128
14689,0.0,16.0,2.0,51.3,10500000,55.5049314,37.5342282,False,False,True,False,False,196369.24631875672,10073742.336152218
14690,0.0,16.0,4.0,72.5,17972409,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,16850201.72051497
14691,0.0,17.0,2.0,57.3,9990000,55.51352875,37.57435680449843,False,False,True,False,False,233921.85490357107,13403722.285974622
14692,0.0,18.0,3.0,69.5,18051943,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,16152951.994148836
14693,0.0,5.0,3.0,54.6,9900000,55.7505412,37.6174782,False,False,True,False,False,232416.57545537892,12689945.01986369
14694,0.0,17.0,3.0,63.6,12691164,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14781694.1989621
14695,0.0,14.0,2.0,40.6,9100000,55.49754315,37.51738936495542,False,False,True,False,False,225096.7371373837,9138927.527777778
14696,0.0,14.0,2.0,66.3,15859288,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,15409218.952691622
14698,0.0,13.0,1.0,20.1,7569123,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,4671573.166653116
14699,0.0,16.0,2.0,42.6,9500000,55.56310425,37.48753864787708,False,False,False,True,False,274538.4289482772,11695337.073196609
14700,0.0,8.0,3.0,88.7,16594437,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,20615350.24289211
14702,0.0,9.0,3.0,69.6,14268590,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,16176193.65169437
14704,0.0,18.0,1.0,30.3,7940536,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,7042222.236297981
14705,0.0,17.0,1.0,43.0,8990000,55.5031035,37.5387935,False,False,True,False,False,196369.24631875672,8443877.591706539
14706,0.0,18.0,1.0,22.2,6473482,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,5159647.975109411
14710,0.0,18.0,1.0,20.8,7747699,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,4834264.769471882
14712,0.0,18.0,4.0,87.7,22308315,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,20382933.66743673
14715,0.0,24.0,2.0,60.7,10500000,55.5013957,37.60055882888611,False,False,False,True,False,191517.08323801204,11625086.952547332
14716,0.0,16.0,3.0,61.8,14074660,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14363344.363142416
14718,0.0,9.0,2.0,40.2,9666996,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9343146.333306232
14719,0.0,9.0,1.0,24.1,7250000,55.54422305,37.458242972374805,False,False,False,True,False,233959.88327335456,5638433.186887845
14721,0.0,14.0,1.0,41.2,8600000,55.4890152,37.3350628523585,False,False,False,True,False,197311.05706200682,8129215.550954682
14724,0.0,12.0,2.0,41.5,11312900,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9645287.881398225
14725,0.0,12.0,1.0,29.1,8450000,55.5095005,37.3446119,False,False,False,True,False,262689.0034364261,7644250.0
14726,0.0,12.0,2.0,44.0,11682000,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,10226329.320036672
14727,0.0,17.0,2.0,54.3,9990000,55.50901875,37.32962537491164,False,False,True,False,False,201679.6093108505,10951202.785579182
14728,0.0,18.0,1.0,23.4,7592569,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,5438547.865655866
14729,0.0,9.0,2.0,47.8,9650000,55.5060956,37.33364675,False,False,True,False,False,201679.6093108505,9640285.325058654
14730,0.0,16.0,4.0,72.3,18302067,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,16803718.405423895
14732,0.0,12.0,1.0,30.0,11447470,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,6972497.263661368
14733,0.0,15.0,1.0,40.0,8500000,55.4151819,36.7001727,False,False,False,True,False,217009.4936708861,8680379.746835444
14738,0.0,21.0,4.0,86.5,16864033,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,20104033.776890278
14739,0.0,17.0,1.0,34.0,7990000,55.509407,37.3407724,False,False,True,False,False,262689.0034364261,8931426.116838487
14740,0.0,8.0,2.0,39.8,9647948,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9250179.70312408
14742,0.0,24.0,2.0,52.2,12316093,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12132145.23877078
14744,0.0,12.0,2.0,38.1,12397626,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,8855071.524849936
14745,0.0,10.0,2.0,44.9,10200000,55.5248223,37.35427935,False,False,True,False,False,231641.30165800545,10400694.444444444
14746,0.0,18.0,3.0,69.4,16814077,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,16129710.336603299
14747,0.0,3.0,1.0,35.9,10200000,55.5429392,37.489405,False,False,True,False,False,266740.4780187155,9575983.160871886
14748,0.0,17.0,2.0,52.0,10791055,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,12085661.923679704
14750,0.0,14.0,3.0,60.1,15015031,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,13968236.184868272
14752,0.0,17.0,2.0,62.6,15091608,55.5696574,37.476688,False,False,False,False,False,259153.94639560767,16223037.044365041
14753,0.0,5.0,3.0,47.4,6600000,55.4556398,37.5896158,False,False,False,True,False,139240.50632911394,6600000.0
14755,0.0,14.0,1.0,36.0,8500000,55.500119,37.522259,False,False,True,False,False,227417.06363610653,8187014.290899835
14756,0.0,19.0,3.0,63.6,12251162,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,14781694.1989621
14757,0.0,3.0,1.0,44.0,8850000,55.5199338,37.39521355,False,False,False,True,False,214235.94328465653,9426381.504524887
14758,0.0,17.0,3.0,83.9,18779504,55.5696574,37.476688,False,False,False,False,False,259153.94639560767,21743016.102591485
14760,0.0,12.0,1.0,45.1,10459694,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,10481987.55303759
14761,0.0,14.0,1.0,27.3,6900000,55.5008027,37.5225217,False,False,True,False,False,229056.63609455383,6253246.16538132
14762,0.0,12.0,1.0,49.0,13952502,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,11388412.197313568
14763,0.0,14.0,2.0,55.4,10500000,55.5015007,37.58571359210202,False,False,False,True,False,274931.5770102437,15231209.366367502
14764,0.0,16.0,2.0,40.1,10093501,55.7505412,37.6174782,False,False,False,False,False,232416.57545537892,9319904.675760696
